"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"3604","10896056","Laptm4b","315047","lysosomal protein transmembrane 4 beta",-0.615064219906818,9.86294088905339,-4.52465275564063,0.000198205609100019,0.0010711741392524,0.00624348004440556
"1837","10802274","Malt1","307366","MALT1 paracaspase",-0.610519255666251,10.5549254744431,-4.521405831173,0.000199724179611993,0.00107807586189594,-0.00138643823408646
"2242","10822637","Skil","114208","SKI-like proto-oncogene",-0.296824481274477,12.0348335722953,-4.52056089558932,0.000200121269777658,0.00107891467184477,-0.00337195310515348
"2699","10847758","Fjx1","366140","four-jointed box kinase 1",-0.349983426651736,5.30398948017184,-4.51905820807441,0.000200829446018397,0.00108142659472391,-0.00690312803602922
"3789","10906479","Prickle1","315259","prickle planar cell polarity protein 1",-0.437215778046741,7.23333603479108,-4.51534380437729,0.000202590794212187,0.00108959675344964,-0.0156316717412954
"1553","10786969","Glud1","24399","glutamate dehydrogenase 1",0.304034225212963,10.9456401871913,4.51395572941452,0.000203252997264235,0.00109160891198084,-0.0188935486988324
"3816","10907679","Gpr84","688730","G protein-coupled receptor 84",-1.46326929761314,9.05701171133407,-4.51353531835595,0.000203453990763454,0.00109160891198084,-0.0198814861439498
"4317","10934517","LOC680227","680227","LRRGT00193",0.310495339114254,5.40911696192552,4.51264993877213,0.000203877935056329,0.00109257035065001,-0.0219620702824761
"4043","10919328","Chst2","367145","carbohydrate sulfotransferase 2",0.462199677535581,11.2418670573451,4.51006034213824,0.000205123018929687,0.00109792464808408,-0.0280474697245259
"1712","10795289","LOC680498","680498","similar to CG31613-PA",-0.396575843749106,8.08410976456035,-4.50851547993031,0.000205869435811196,0.00109986930224916,-0.0316778160466189
"4093","10921762","Mad2l1bp","316237","MAD2L1 binding protein",0.357254430927135,8.47511514428363,4.50828896697092,0.000205979107679278,0.00109986930224916,-0.0322101104603387
"1438","10780908","Sacs","305940","sacsin molecular chaperone",0.324410980178483,9.0149428585507,4.50766571674226,0.000206281173479568,0.0011001662585577,-0.0336747189778102
"611","10736917","Ddx52","85432","DExD-box helicase 52",-0.408306464246067,9.46850064086257,-4.50353023379615,0.000208296816659001,0.00110959067967277,-0.0433929380374005
"1835","10802231","Nedd4l","291553","NEDD4 like E3 ubiquitin protein ligase",-0.497616677521666,8.59479535097411,-4.5020488634322,0.000209023654208007,0.00111213539020804,-0.0468741106562964
"2456","10833713","Smpd2","83537","sphingomyelin phosphodiesterase 2",-0.364337780651635,9.93906209382108,-4.50050183848053,0.000209785431514418,0.00111485972176234,-0.0505095753614233
"1916","10807435","Dus2","291978","dihydrouridine synthase 2",0.336465391882058,7.53178250688669,4.49919598955524,0.000210430625522291,0.00111695875425863,-0.0535782876460882
"3590","10895144","Dusp6","116663","dual specificity phosphatase 6",0.500167558400019,9.60311769576849,4.49607404840141,0.000211981224067917,0.00112385295040283,-0.060914785889957
"3324","10880564","Maco1","313618","macoilin 1",0.310192957299593,9.5386443041757,4.49321150493063,0.000213413093384634,0.00113010207457771,-0.0676417206056064
"906","10752865","Ltn1","288308","listerin E3 ubiquitin protein ligase 1",0.313935289993777,9.48491858668974,4.4882376998719,0.000215924231503211,0.00114204475050987,-0.0793301162144049
"2837","10855367","Repin1","445541","replication initiator 1",0.320187882642647,7.6117297424004,4.48565238648961,0.00021724121255822,0.00114765061876911,-0.085405588373014
"1190","10767388","Cd55","64036","CD55 molecule (Cromer blood group)",-0.37430460603442,12.3498732506599,-4.48284376157051,0.000218681115903813,0.00115389184562012,-0.0920058458840449
"3350","10882234","Cptp","313771","ceramide-1-phosphate transfer protein",0.450786624848015,7.5786735985524,4.48122954437777,0.000219513023136212,0.00115691397317597,-0.0957992510579055
"3936","10914201","Acaa1a","24157","acetyl-CoA acyltransferase 1A",-0.446014275671896,8.5341094432746,-4.47975310519812,0.000220276713679227,0.00115956987012272,-0.0992688785316158
"1615","10790712","Tpm4","24852","tropomyosin 4",0.235833307681137,12.9715480597843,4.47439856379519,0.000223068863609796,0.0011728850496515,-0.1118520295098
"3860","10909590","Mpzl2","300679","myelin protein zero-like 2",-0.60939785123475,6.21864400009493,-4.47256629028015,0.000224032468569011,0.00117656581140243,-0.116157861040391
"855","10750460","Ets2","304063","ETS proto-oncogene 2, transcription factor",-0.552547993889064,11.2961257265027,-4.4719114976279,0.000224377843530605,0.00117699493950719,-0.117696619019687
"3229","10875363","Tox","362481","thymocyte selection-associated high mobility group box",0.348651615637507,9.75467971086481,4.47043462853187,0.000225158796965942,0.00117970524607508,-0.12116724899425
"3074","10866410","Gpr19","312787","G protein-coupled receptor 19",-0.646232951942263,8.40184860177464,-4.46760611995875,0.000226662128102958,0.00118618961295616,-0.127814212689597
"3193","10873322","Camk2n1","287005","calcium/calmodulin-dependent protein kinase II inhibitor 1",-0.332047189673665,7.86285458868909,-4.46216096837093,0.000229584684101877,0.00120007731830302,-0.140610221116907
"3168","10871957","Csf3r","298518","colony stimulating factor 3 receptor",-1.44920964474438,10.347679445042,-4.46104435511876,0.000230188669117899,0.00120182715665766,-0.143234234768205
"1283","10771690","Naaa","497009","N-acylethanolamine acid amidase",0.527452557577559,10.0364292731834,4.4551813063784,0.000233386374545516,0.00121709903734951,-0.157012203240348
"2717","10849279","Slc28a2","60423","solute carrier family 28 member 2",-0.485018633449016,10.1731111550244,-4.45141495275689,0.000235464081835689,0.00122650135509279,-0.165862954630226
"4377","10938219","Gk","79223","glycerol kinase",-0.622972672799129,10.259077196552,-4.44649833472526,0.000238204359094291,0.00123932897318988,-0.177416696839452
"423","10725993","Sephs2","308993","selenophosphate synthetase 2",-0.321931274078649,9.36756679414266,-4.44501465762732,0.000239037570944401,0.00124221620104285,-0.180903225635661
"3249","10876313","Ccdc107","313496","coiled-coil domain containing 107",0.275449165890961,12.5171946440039,4.44422476866303,0.000239482356532646,0.00124308051111829,-0.182759401055947
"4224","10928855","Tns1","301509","tensin 1",-1.100472716672,7.38308314802157,-4.43853568578514,0.000242710558995633,0.00125837390866029,-0.196128203180655
"2694","10847410","Atg13","362164","autophagy related 13",0.422122079217939,9.76508861408624,4.43588917773257,0.0002442271698303,0.00126476808134856,-0.202347190168224
"526","10732068","Eci1","29740","enoyl-CoA delta isomerase 1",-0.284652045020552,8.15816368609009,-4.43265801668601,0.000246091751127429,0.00127147404749172,-0.209939992488471
"3972","10916016","St3gal4","363040","ST3 beta-galactoside alpha-2,3-sialyltransferase 4",-0.583650656769105,9.35070709079953,-4.43305956825264,0.000245859254016076,0.00127147404749172,-0.208996402467054
"1281","10771655","Cxcl10","245920","C-X-C motif chemokine ligand 10",-0.875061110111048,8.90749045111299,-4.4300730054914,0.000247593767116924,0.00127477066984334,-0.216014384588951
"1532","10785773","Spry2","306141","sprouty RTK signaling antagonist 2",-0.382084465291091,7.05762764014163,-4.43039713234843,0.000247404929429917,0.00127477066984334,-0.215252736841459
"3283","10878361","Slc35d1","298280","solute carrier family 35 member D1",-0.332929200174627,8.17769609814055,-4.42959576264993,0.000247872074691761,0.00127477066984334,-0.217135829939076
"3683","10900358","Gadd45b","299626","growth arrest and DNA-damage-inducible, beta",-0.890479901718148,11.1444470657327,-4.42965904347754,0.00024783515394085,0.00127477066984334,-0.216987130062726
"2337","10827349","Ifi44","310969","interferon-induced protein 44",-0.399619072110717,9.22957341132929,-4.42606152921291,0.000249942903184581,0.00128394144973069,-0.225440676123545
"746","10744545","Scimp","691993","SLP adaptor and CSK interacting membrane protein",-0.400870632179897,12.8015356229633,-4.42518385113398,0.000250459855921964,0.00128511815728235,-0.22750305745632
"2130","10817537","Hist2h3c2","310678","histone cluster 2 H3 family member C2",-0.363549425703308,12.0671668239864,-4.42430095363664,0.000250980967670596,0.00128631347839442,-0.229577698248629
"261","10716646","Ginm1","361448","glycoprotein integral membrane 1",0.31189078212099,8.81914954360079,4.41870394033381,0.000254309945106601,0.0013018802694448,-0.242729485394362
"2179","10819338","Lamtor3","362045","late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",-0.395433436299268,10.3711906084762,-4.41736363621295,0.000255113694729294,0.00130300633097433,-0.245878880062305
"3869","10909897","Fdxacb1","315646","ferredoxin-fold anticodon binding domain containing 1",0.337474847597846,6.46422798629667,4.41780313714365,0.000254849855061996,0.00130300633097433,-0.244846159315457
"848","10750080","Bach1","304127","BTB domain and CNC homolog 1",-0.384464928240234,11.5715024356056,-4.4127854402319,0.000257878445039174,0.00131438616461884,-0.256636441809387
"867","10750848","Nfkbiz","304005","NFKB inhibitor zeta",-0.668123757972781,11.5802125019369,-4.41269952079743,0.00025793061832574,0.00131438616461884,-0.256838328369255
"4101","10922286","Dst","316313","dystonin",-0.405653952728233,8.60120564528045,-4.40673124900594,0.000261580853204361,0.00133146742155561,-0.270861938845255
"4376","10938155","Prrg1","363472","proline rich and Gla domain 1",0.563280393264979,6.96766218133446,4.4059725796671,0.000262048565479426,0.00133232892517102,-0.272644557005724
"165","10710739","Lcmt1","361643","leucine carboxyl methyltransferase 1",0.482361465341922,9.7757227821882,4.40454846735039,0.0002629287881166,0.00133484058675135,-0.275990728525454
"3083","10866835","Casc1","297720","cancer susceptibility 1",-0.611360101446951,8.24200304759583,-4.40420646406557,0.000263140617459944,0.00133484058675135,-0.276794315204679
"26","10702815","Zdhhc14","499014","zinc finger, DHHC-type containing 14",0.335209229193907,9.06786046516995,4.40266669495944,0.000264096443498886,0.00133816858544725,-0.280412214105306
"1501","10783964","Ripk3","246240","receptor-interacting serine-threonine kinase 3",-0.577468403058425,10.1964528765454,-4.40089731358283,0.000265199113590174,0.00134223224837476,-0.284569590728191
"366","10722743","Mctp2","308742","multiple C2 and transmembrane domain containing 2",-0.695771429480461,8.72842879833144,-4.39808143973234,0.000266963503189244,0.00134963202518322,-0.291185765609008
"4160","10925669","D2hgdh","301624","D-2-hydroxyglutarate dehydrogenase",0.350334820462526,7.00461363148125,4.39615197157167,0.000268179289914412,0.00135424474002029,-0.295719196478451
"2966","10861662","Podxl","192181","podocalyxin-like",0.453848183672491,5.86600607381954,4.39490592854375,0.000268967395970084,0.0013566897803508,-0.298646848142599
"3647","10898082","Ccdc134","500909","coiled-coil domain containing 134",0.339195326738443,7.72665090670676,4.39294190589599,0.000270214343435614,0.00136144111636183,-0.303261402219451
"784","10746483","Itga3","360606","integrin subunit alpha 3",0.310513916763854,6.87539229912583,4.390588421379,0.000271716212701552,0.00136253464809838,-0.308790958865344
"1082","10762254","Oas1k","494198","2 ' -5 ' oligoadenylate synthetase 1K",-2.0324481442743,9.71144818988609,-4.39162470111363,0.000271053882895505,0.00136253464809838,-0.306356207332884
"1679","10794242","Sema4d","306790","semaphorin 4D",-0.36477448653045,11.6460708058058,-4.3916757893705,0.000271021272247284,0.00136253464809838,-0.306236174563786
"2351","10827796","RT1-N3","24750","RT1 class Ib, locus N3",-0.573845441647643,9.38180757583886,-4.39021150254265,0.000271957520487378,0.00136253464809838,-0.309676531218257
"3765","10905188","Apol11a","300060","apolipoprotein L 11a",-0.390350780962562,4.81115599632361,-4.39093183916633,0.000271496540010586,0.00136253464809838,-0.307984096002405
"2395","10830478","Mettl24","499465","methyltransferase like 24",0.428500761576191,7.55180736724573,4.38824135616361,0.000273222340122113,0.00136733691289811,-0.314305372497159
"3053","10865986","Clec2e","689853","C-type lectin domain family 2, member E",0.425309532245953,6.47740405685059,4.38752840365143,0.000273681505662181,0.00136810105406044,-0.315980437276605
"1821","10800993","Cystm1","100363310","cysteine-rich transmembrane module containing 1",-0.456040900113522,7.70449903508847,-4.38605592325466,0.000274632288907872,0.00137131827481515,-0.31943997616242
"2485","10835817","Ptgs1","24693","prostaglandin-endoperoxide synthase 1",0.540050395756719,11.8368710360794,4.38306621899236,0.000276572969727464,0.00137946562778033,-0.326464099386099
"484","10729444","Pip5k1b","309419","phosphatidylinositol-4-phosphate 5-kinase type 1 beta",-0.41591148036069,8.22994374707521,-4.37801473056777,0.000279883361195953,0.00139441888881555,-0.338332010868087
"931","10754296","Hcls1","288077","hematopoietic cell specific Lyn substrate 1",-0.359368212848389,10.7076149684031,-4.37473665333544,0.000282052853887049,0.00140026774108977,-0.346033318524587
"1315","10773853","Lif","60584","LIF, interleukin 6 family cytokine",-0.897554009462188,8.06764054112863,-4.37434671447009,0.00028231204457455,0.00140026774108977,-0.346949407049387
"3330","10880756","Zbtb40","362635","zinc finger and BTB domain containing 40",0.685836725676465,8.87505602107113,4.37477110994869,0.000282029962223473,0.00140026774108977,-0.345952369052847
"3831","10908037","Sesn3","315427","sestrin 3",0.354357283621049,10.9798269302582,4.37555311775434,0.000281510927574771,0.00140026774108977,-0.34411518148257
"2464","10834109","Il1rn","60582","interleukin 1 receptor antagonist",-0.644734256719671,12.870983993128,-4.37282450819462,0.000283326140891822,0.00140373794999011,-0.350525527261278
"3163","10871695","Ppt1","29411","palmitoyl-protein thioesterase 1",-0.320407391249573,10.470162696283,-4.36753594584269,0.000286877918497609,0.00141975945473761,-0.362949708566645
"4057","10919775","Acpp","56780","acid phosphatase, prostate",0.321092899570154,9.95137531808592,4.3656294504335,0.000288169252738081,0.00142457092383477,-0.367428457747426
"232","10714890","Fas","246097","Fas cell surface death receptor",-0.936539194191162,9.50984629570028,-4.36396006808077,0.000289304776130256,0.00142860234584675,-0.371350137374249
"4184","10926683","Pla2g7","301265","phospholipase A2 group VII",-0.896317460275823,10.6137498816491,-4.36252145665588,0.000290286932660738,0.00143186836176523,-0.374729662394424
"2677","10845977","Lrp2","29216","LDL receptor related protein 2",0.453273461893906,6.71472871413003,4.36070683556323,0.000291530573283825,0.00143641553988852,-0.378992450316731
"1603","10789975","Itih1","306251","inter-alpha trypsin inhibitor, heavy chain 1",-0.382991810025316,6.81813414308104,-4.35909825501866,0.000292637478963502,0.00144027972005851,-0.382771180645077
"144","10709575","Smpd1","308909","sphingomyelin phosphodiesterase 1",0.600799390420853,10.9219010013288,4.35453942104902,0.000295797517181243,0.00144626518805813,-0.393480163633159
"1236","10769765","Fcrla","304965","Fc receptor-like A",0.587063175395141,11.0332682551735,4.35686115599133,0.000294183905306688,0.00144626518805813,-0.38802630440033
"1526","10785372","Dnajc15","290370","DnaJ heat shock protein family (Hsp40) member C15",0.31457418873745,6.58037871552365,4.35639765256852,0.000294505333593824,0.00144626518805813,-0.389115101316807
"2493","10836053","Zeb2os","103691779","zinc finger E-box binding homeobox 2, opposite strand",-0.431188967611475,7.19602269533219,-4.3545754407164,0.000295772415662172,0.00144626518805813,-0.39339555246154
"2514","10837175","Itprid2","311146","ITPR interacting domain containing 2",-0.294185834644459,9.32765088890259,-4.35460379780741,0.000295752655572709,0.00144626518805813,-0.393328940874567
"3758","10904680","Pycr3","300035","pyrroline-5-carboxylate reductase 3",0.347526602892827,8.88444806999504,4.3549289021212,0.000295526207638299,0.00144626518805813,-0.392565261001265
"54","10704560","Gng8","245986","G protein subunit gamma 8",-0.422356830006223,7.68780892781082,-4.35067951950079,0.000298499855674952,0.00145788113318708,-0.402547058054614
"1992","10811493","Emc8","361425","ER membrane protein complex subunit 8",0.304162221115499,8.66090847889627,4.34845602882093,0.000300067773824303,0.00146393720475594,-0.40776992097601
"3116","10868952","Stx17","252853","syntaxin 17",-0.353677214477554,7.27192547349533,-4.34555071966291,0.000302128953351539,0.00147238389493588,-0.414594217377585
"498","10730190","Pik3ap1","294048","phosphoinositide-3-kinase adaptor protein 1",-0.520441846774091,11.4339641150133,-4.34312708721529,0.000303859278707654,0.00147920154869244,-0.420286992598415
"441","10726652","Bet1l","54400","Bet1 golgi vesicular membrane trafficking protein-like",-0.327365816615109,5.42079098233647,-4.34194080126601,0.000304709837915978,0.00148172627065024,-0.423073376685431
"1664","10793475","Cdc14b","361195","cell division cycle 14B",0.404293912709175,8.76421016274674,4.33858497303086,0.000307128913054202,0.001490242899863,-0.430955514807997
"3501","10890252","Pole2","299112","DNA polymerase epsilon 2, accessory subunit",0.446903024426391,7.54102524382555,4.33893464514639,0.000306875951876539,0.001490242899863,-0.430134217402141
"4324","10934639","Gpr174","302373","G protein-coupled receptor 174",0.439327365134996,11.1031842757084,4.33592157957532,0.00030906255828569,0.00149799702517624,-0.437211127140087
"1081","10762247","Oas1b","246268","2-5 oligoadenylate synthetase 1B",-0.872036405005137,6.42114262841773,-4.3310567552647,0.000312626065569884,0.00151362554957046,-0.44863699113537
"3631","10897547","Triobp","362956","TRIO and F-actin binding protein",-0.467929089943139,9.0946798701326,-4.33033067101584,0.000313161451817095,0.00151457499557043,-0.450342285491519
"1470","10781890","Scel","361086","sciellin",0.39013030494064,6.11837929597997,4.32428551899812,0.000317654792238668,0.00153464393133486,-0.464539648301654
"668","10739947","Slc26a11","360670","solute carrier family 26 member 11",-0.389531803965708,9.13884051281766,-4.31772349122134,0.000322605606145294,0.00155687721711631,-0.479950112088002
"4356","10936853","Mid1ip1","404280","MID1 interacting protein 1",0.429847959301872,8.64267058890484,4.3170877370355,0.000323089355595129,0.00155752795181065,-0.481443090278076
"682","10741373","Baiap3","106146145","BAI1-associated protein 3",0.300800617068077,8.89351508836507,4.31541814160337,0.000324363230607343,0.00156198215904119,-0.485363857916524
"2155","10818262","Slc16a4","295356","solute carrier family 16, member 4",0.270557406925328,5.54570485761488,4.31052527958229,0.000328125511408853,0.00157669782877193,-0.496853597096913
"3228","10875331","Nsmaf","353233","neutral sphingomyelinase activation associated factor",-0.491270516475215,9.3244377598059,-4.31081788126055,0.000327899294371443,0.00157669782877193,-0.496166504886876
"1718","10795689","Edaradd","498769","EDAR-associated death domain",-0.609002076048446,6.4292521381113,-4.30820036499748,0.000329928530600227,0.00158354994827629,-0.502312935580006
"3079","10866517","Erp27","297698","endoplasmic reticulum protein 27",0.273591848984389,7.64107104071945,4.30777308210892,0.000330260977115866,0.00158354994827629,-0.503316263798751
"2290","10824689","S100a1","295214","S100 calcium binding protein A1",0.289172969685362,7.05172319428564,4.30369253354338,0.000333452820434779,0.00159713883092366,-0.512897839887303
"280","10717779","Fbxo5","292263","F-box protein 5",0.408502818578274,7.32562827740902,4.30249410036813,0.000334396112838772,0.00159994024406461,-0.515711822536761
"2819","10854108","Calu","64366","calumenin",0.432798640418801,9.40335300523943,4.30131632809253,0.000335325751371755,0.00160267040056051,-0.518477260949407
"4202","10927712","Tex30","301381","testis expressed 30",0.306010447777682,8.78288757974062,4.29869942318445,0.000337400616980359,0.00161086241090944,-0.524621705893866
"1914","10807278","Ripor1","291974","RHO family interacting cell polarization regulator 1",0.407682365907263,8.62153065455604,4.29807516359845,0.000337897473520558,0.00161151102755958,-0.526087432891382
"3934","10913974","Glb1","316033","galactosidase, beta 1",0.277441057100425,9.61824537012328,4.29715245892646,0.000338633211113474,0.00161329632274338,-0.528253876014583
"24","10702700","Myct1","292264","myc target 1",0.774375526920776,10.018904480732,4.29572517704166,0.000339774450736882,0.00161412098526997,-0.531604990703284
"3292","10878938","Plk3","58936","polo-like kinase 3",-0.575963895774796,9.8914180050547,-4.29622724172523,0.000339372565840291,0.00161412098526997,-0.530426198589747
"3908","10912088","Nt5e","58813","5' nucleotidase, ecto",-0.48057245399632,8.75030461391342,-4.29512854542238,0.000340252653928996,0.00161412098526997,-0.533005807829626
"4242","10930098","Slco4c1","432363","solute carrier organic anion transporter family, member 4C1",-0.519973527961489,5.59442982450447,-4.29534605289119,0.000340078242464546,0.00161412098526997,-0.532495128203348
"3091","10867416","Cyld","312937","CYLD lysine 63 deubiquitinase",-0.327484194037668,10.4119345576911,-4.29339474912526,0.000341646135439563,0.00161901098577729,-0.537076499336743
"2755","10850812","Defb24","641632","defensin beta 24",0.536483932594993,5.73073457408782,4.29130583456695,0.000343332637468543,0.0016252777239232,-0.541980860348691
"1986","10811289","Cmc2","100363376","C-x(9)-C motif containing 2",-0.483927889376875,6.83578703053505,-4.28451382650149,0.00034887415438454,0.00164976083175062,-0.557926433064889
"2335","10827043","Rap1gds1","310909","Rap1 GTPase-GDP dissociation stimulator 1",0.352295763971409,10.3980688028062,4.2815403452566,0.000351328331556125,0.00165960811858893,-0.564906906069873
"2598","10840975","Hck","25734","HCK proto-oncogene, Src family tyrosine kinase",-0.636261979089966,10.6223641912832,-4.28017087520029,0.000352464446564123,0.0016632148937233,-0.56812176617147
"4154","10925365","Ramp1","58965","receptor activity modifying protein 1",-0.448428741944166,9.2374644598639,-4.27673282584159,0.000355332921506713,0.00167343844737989,-0.576192449321764
"4305","10933559","Ppef1","317498","protein phosphatase with EF-hand domain 1",-0.638462220769838,6.76003214599671,-4.27667574187788,0.000355380745545729,0.00167343844737989,-0.576326449072436
"4134","10923996","Pikfyve","316457","phosphoinositide kinase, FYVE-type zinc finger containing",-0.518860275741774,8.5380315403715,-4.27413336603901,0.000357517265947387,0.00168172505288634,-0.582294374216301
"1725","10796326","Optn","246294","optineurin",-0.40991643905212,8.53894364502897,-4.2726466415457,0.000358772618692835,0.00168585365246823,-0.58578420482606
"3819","10907793","Mettl7a","315306","methyltransferase like 7A",0.529948519169687,7.23956678713246,4.27094768483003,0.000360212587406487,0.00169084015792067,-0.589772142568335
"1717","10795602","Map3k8","116596","mitogen-activated protein kinase kinase kinase 8",-0.63289917583551,11.3351863450817,-4.26850430868823,0.000362293662867367,0.00169882238554614,-0.595507310632653
"3944","10914601","Ccr9","282832","C-C motif chemokine receptor 9",-1.02045697702822,7.45941151975574,-4.26228589218114,0.000367644563673255,0.00172210423109907,-0.610102638257301
"2540","10838312","Mpped2","362185","metallophosphoesterase domain containing 2",0.736517684081624,9.13494044363217,4.25559435970124,0.000373491115533996,0.0017476565406119,-0.625807218504547
"3854","10909407","Thy1","24832","Thy-1 cell surface antigen",-0.394234299976888,7.62042296131831,-4.2522552981998,0.000376443299568565,0.00175962606206709,-0.633643293786807
"647","10738676","Fmnl1","287746","formin-like 1",-0.342198387027604,11.7233061046966,-4.24885623563806,0.000379472558023412,0.00177193043830179,-0.641619844164657
"2644","10843909","Rexo4","311826","REX4 homolog, 3'-5' exonuclease",0.396967270557072,8.9035258669673,4.24734797835816,0.000380824537460116,0.00177638530326224,-0.645159148740811
"864","10750731","Nit2","288174","nitrilase family, member 2",0.344191260097578,8.47794966569147,4.24600478753324,0.000382032617299837,0.00178016033781469,-0.648311048046248
"2418","10831551","RT1-Db2","24981","RT1 class II, locus Db2",0.398023297497216,9.08529569473199,4.24420041413107,0.000383661537170868,0.00178588644622602,-0.65254506178866
"3881","10910344","Fam219b","363070","family with sequence similarity 219, member B",0.41201528033255,7.74485769980472,4.24244073782197,0.000385256810109098,0.00179144416700731,-0.656674097385705
"2327","10826784","Sec24b","295461","SEC24 homolog B, COPII coat complex component",-0.34934232587581,10.9905532440485,-4.23971206947723,0.00038774370004601,0.00180113202602017,-0.663076660523908
"227","10714667","Jak2","24514","Janus kinase 2",0.261024040379825,11.5991042631486,4.23551266836098,0.000391602472226744,0.00181338194194493,-0.672929708108461
"815","10748021","Map3k14","360640","mitogen-activated protein kinase kinase kinase 14",0.319402025454949,9.48898385850053,4.23507620990071,0.000392005728937467,0.00181338194194493,-0.673953738101359
"2164","10818708","F3","25584","coagulation factor III, tissue factor",-1.71929781924413,9.28456166555961,-4.23567626426699,0.000391451428316993,0.00181338194194493,-0.672545873664182
"3551","10893035","Timeless","83508","timeless circadian regulator",0.387142361312312,7.9452131551459,4.23627427906143,0.000390899793117431,0.00181338194194493,-0.671142783235104
"4052","10919609","Cep63","300963","centrosomal protein 63",0.321205342777366,7.73344170332948,4.23391520855114,0.000393080438628762,0.00181647109527825,-0.676677679795248
"2368","10828832","Rab44","309649","RAB44, member RAS oncogene family",-0.357065732760637,6.79554075920324,-4.23296201012663,0.000393964996940157,0.0018186760561953,-0.678914042206758
"235","10714907","Ifit1","56824","interferon-induced protein with tetratricopeptide repeats 1",-1.35324615296677,6.61643435497536,-4.2277740311306,0.000398814472690751,0.00183916095670611,-0.691085394496453
"3266","10877482","Akna","362530","AT-hook transcription factor",-0.391660571915439,11.0347198750389,-4.22016864792212,0.000406031928453421,0.00187051241343248,-0.70892654916731
"4102","10922476","Plekhb2","301337","pleckstrin homology domain containing B2",-0.385241039619489,8.84304960203294,-4.21559225261457,0.000410437800006499,0.00188886014353506,-0.719661190971242
"2111","10816607","Rit1","499652","Ras-like without CAAX 1",-0.531748706770697,10.5434285939122,-4.21460157579754,0.000411397850060274,0.00189132853004023,-0.721984882198101
"246","10715862","Wbp1l","309456","WW domain binding protein 1-like",0.280744075163883,10.4436575637663,4.21088375778228,0.00041502083366976,0.00190602160648334,-0.730704941997377
"624","10737651","Zfp652","497984","zinc finger protein 652",0.325176446958425,9.38705373239503,4.20986966253862,0.000416014596390834,0.00190666238017318,-0.73308339626634
"1275","10771232","Hsd17b13","305150","hydroxysteroid (17-beta) dehydrogenase 13",-0.306953105930361,7.1533813198925,-4.21007364901764,0.000415814508533726,0.00190666238017318,-0.732604970225646
"3579","10894549","Ckap4","362859","cytoskeleton-associated protein 4",-0.310022906283813,7.09896236662401,-4.20810617698739,0.000417748402965735,0.00191264499573235,-0.737219380931609
"2470","10834662","Cacfd1","296599","calcium channel flower domain containing 1",-0.342037908667793,7.99823666446453,-4.20593767889882,0.000419890329333892,0.0019185163051653,-0.742305109382449
"3738","10903387","Ncald","553106","neurocalcin delta",-0.480244370651462,8.45366429402501,-4.20605189127877,0.000419777242574529,0.0019185163051653,-0.742037253902184
"2733","10849933","Ddrgk1","296162","DDRGK domain containing 1",0.30954248102748,8.12425862177921,4.20514790892923,0.000420673151045563,0.00192012775691963,-0.744157297017365
"2669","10845508","Cd302","295629","CD302 molecule",-0.597881479118179,10.6304598542289,-4.2042105600584,0.000421604150177478,0.00192241156934858,-0.746355561271037
"2446","10833180","Srgn","56782","serglycin",-0.292703696611447,12.9360525169006,-4.20192582138138,0.000423882064471799,0.00193082605694093,-0.751713582493539
"2087","10815834","Mfsd1","361957","major facilitator superfamily domain containing 1",-0.337907989323773,10.5143208825437,-4.19788764371743,0.000427938362474088,0.00194731585125823,-0.761183191278667
"2078","10815281","Noct","310395","nocturnin",-0.775497632490767,9.77667829080254,-4.19339689038606,0.000432494926609391,0.00196604618369076,-0.77171339333007
"1580","10788569","Rbpms","498642","RNA binding protein, mRNA processing factor",-0.290848740627631,10.2190987309589,-4.1901254244958,0.000435844887738227,0.00197837752141243,-0.779384058062176
"3185","10872814","Rhd","60414","Rh blood group, D antigen",1.76934962457827,7.72044614634059,4.18988318522074,0.000436093969773708,0.00197837752141243,-0.779952024746747
"943","10754831","Tm4sf19","288044","transmembrane 4 L six family member 19",-1.33447649246638,8.06116754643644,-4.18813344205162,0.000437897376799139,0.00198107849992162,-0.784054496415279
"1527","10785405","Dgkh","361076","diacylglycerol kinase, eta",-0.499871092688132,9.45674941583884,-4.18876980294468,0.00043724063675576,0.00198107849992162,-0.782562489500058
"1723","10796149","Pfkfb3","117276","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",0.314460651611487,10.3445105603709,4.18722609093591,0.000438835493536836,0.00198107849992162,-0.786181838164601
"3640","10897760","Atf4","79255","activating transcription factor 4",-0.267828207946483,11.7678550443536,-4.18715575657995,0.000438908296689624,0.00198107849992162,-0.786346740167581
"4325","10934676","LOC681325","681325","hypothetical protein LOC681325",-0.478845681655931,12.653794575557,-4.18754117605029,0.000438509497013413,0.00198107849992162,-0.785443104873679
"1127","10764722","Ncf2","364018","neutrophil cytosolic factor 2",-0.474697767631495,10.8871641275907,-4.18535652881477,0.000440774795118087,0.00198749362162337,-0.790565044430645
"316","10719486","Relb","100360982","RELB proto-oncogene, NF-kB subunit",-0.36622670393279,9.93705667479719,-4.17976086427051,0.000446630605775578,0.00201186581653096,-0.803683322929807
