"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1840","10802375","Pmaip1","492821","phorbol-12-myristate-13-acetate-induced protein 1",0.320393563945778,9.34996270483988,1.32076618241427,0.201223305748884,0.839249177752581,-4.51033672189808
"1844","10802520","Tcf4","84382","transcription factor 4",-0.172642194732925,10.6596297714947,-1.47889531815633,0.154463678312881,0.839249177752581,-4.43826434551764
"1847","10802867","Pstpip2","307248","proline-serine-threonine phosphatase-interacting protein 2",0.46652422270355,9.10654472700705,1.357396768955,0.189501961762923,0.839249177752581,-4.49416031755678
"1852","10803238","Npc1","266732","NPC intracellular cholesterol transporter 1",0.186024314609364,10.8337090208225,1.33990738668747,0.195029214038373,0.839249177752581,-4.50192417691516
"1878","10805313","Haus1","192228","HAUS augmin-like complex, subunit 1",-0.265610068604118,8.25928608531472,-1.35432772104738,0.190462815784672,0.839249177752581,-4.49552802132389
"1890","10806147","Rasd2","171099","RASD family, member 2",0.16616930095605,5.9350856479131,1.4208494377281,0.170485201094113,0.839249177752581,-4.4653876233968
"1891","10806151","Tpst2","288719","tyrosylprotein sulfotransferase 2",0.124150423352788,10.2675344521533,1.47515879592414,0.15545667565995,0.839249177752581,-4.44003271353561
"1897","10806475","Vps35","25479","VPS35 retromer complex component",-0.171370452925986,9.9656297501097,-1.22090703071485,0.236062636556182,0.839249177752581,-4.55274516779989
"1899","10806650","Rad23a","361381","RAD23 homolog A, nucleotide excision repair protein",0.194001162590041,9.54286509002113,1.3358423561814,0.196331940086184,0.839249177752581,-4.50371818604137
"1910","10807007","Slc10a7","291942","solute carrier family 10, member 7",-0.156959256335307,8.65535682759632,-1.24041651262207,0.228916567857571,0.839249177752581,-4.54465939278256
"1912","10807131","Cbfb","361391","core-binding factor subunit beta",-0.226068661746941,11.4128839952566,-1.35870786683287,0.18909265684694,0.839249177752581,-4.49357535000666
"1941","10809204","Adgrg3","291854","adhesion G protein-coupled receptor G3",0.452759459118951,7.57514328007714,1.45077314147929,0.162065761949379,0.839249177752581,-4.45149853536281
"1949","10809524","Lpcat2","100359680","lysophosphatidylcholine acyltransferase 2",0.466062066833679,10.2553947552326,1.25801436174163,0.22261375396523,0.839249177752581,-4.53728162332075
"1956","10810036","Klf1","304666","Kruppel like factor 1",0.180081249703189,7.24793588131615,1.37756958919258,0.183281553579374,0.839249177752581,-4.48511480660589
"1965","10810434","Gypa","688972","glycophorin A",0.433191911890626,11.2300926818281,1.52306990844005,0.143112513083188,0.839249177752581,-4.41713080059386
"1970","10810658","Agrp","25582","agouti related neuropeptide",-0.212152146681053,7.81698403368523,-1.28700064153295,0.212524418500997,0.839249177752581,-4.52495755583416
"1972","10810719","Ctrl","117184","chymotrypsin-like",-0.142159302498938,7.71518351922774,-1.20931113108304,0.240389726237558,0.839249177752581,-4.55750409198033
"1980","10810923","Hp","24464","haptoglobin",0.350776781231509,8.7084043885406,1.2193474306619,0.236641143140529,0.839249177752581,-4.55338727358419
"1982","10811177","Ctrb1","24291","chymotrypsinogen B1",0.239079180065757,7.98039436259693,1.32003189879022,0.201463958743158,0.839249177752581,-4.51065766277671
"1990","10811420","Taf1c","361420","TATA-box binding protein associated factor, RNA polymerase 1 subunit C",-0.119885493510369,8.94412717936371,-1.41139817168585,0.173216515630201,0.839249177752581,-4.46973237122503
"1991","10811452","Cotl1","361422","coactosin-like F-actin binding protein 1",0.15407711756753,10.2622034225315,1.51116153430086,0.146102728391636,0.839249177752581,-4.42286872781818
"1992","10811493","Emc8","361425","ER membrane protein complex subunit 8",-0.133626042115482,8.66090847889627,-1.35084624317834,0.191557455952174,0.839249177752581,-4.49707679985449
"1998","10811589","Rnf166","365022","ring finger protein 166",0.239274720514453,8.72817125772741,1.47601002664167,0.155230000411109,0.839249177752581,-4.43963012224724
"2000","10811832","Nup133","292085","nucleoporin 133",0.259900479779931,9.43300774618116,1.34893035495383,0.192161964633036,0.839249177752581,-4.4979278695629
"2001","10811861","Abcb10","361439","ATP binding cassette subfamily B member 10",0.304628846810417,7.83837667697682,1.41404749561175,0.172447365812094,0.839249177752581,-4.46851653255517
"2009","10812148","Rn5-8s","100861534","5.8S ribosomal RNA",-0.160517585951027,5.6465851442321,-1.22836603914689,0.233310709232525,0.839249177752581,-4.54966542939042
"2018","10812470","Serinc5","170907","serine incorporator 5",-0.147539248979871,9.64980698512634,-1.27933520404538,0.21515742058291,0.839249177752581,-4.52823727567346
"2021","10812595","Poc5","294667","POC5 centriolar protein",-0.20756736842269,7.23964554354311,-1.21583499335337,0.237947964886372,0.839249177752581,-4.55483105511521
"2026","10812775","Cd180","294706","CD180 molecule",0.256049181538794,10.4382919727051,1.30208940457962,0.207414746178479,0.839249177752581,-4.51845882765529
"2033","10812922","Elovl7","361895","ELOVL fatty acid elongase 7",-0.297228147641333,6.47735273964167,-1.523490502896,0.143007830231541,0.839249177752581,-4.4169275970044
"2035","10812954","Plk2","83722","polo-like kinase 2",0.293223232193434,9.77154700620285,1.3366982958746,0.196057067883014,0.839249177752581,-4.50334076826828
"2042","10813206","Tmem267","499532","transmembrane protein 267",-0.305609362332575,7.29015554880824,-1.36951393912088,0.185745795627028,0.839249177752581,-4.48873850208058
"2051","10813778","Drosha","310159","drosha ribonuclease III",-0.144704151700694,8.67038281709092,-1.41319980746951,0.172693166813751,0.839249177752581,-4.46890573165881
"2053","10814098","Dap","64322","death-associated protein",0.211591868041417,10.2630559078491,1.51828324932259,0.144308334030743,0.839249177752581,-4.41944078756087
"2068","10814687","Lrrc34","499589","leucine rich repeat containing 34",-0.260676153450696,7.30781922151005,-1.31865690543715,0.201915203630495,0.839249177752581,-4.51125829049791
"2070","10814858","Atp11b","361929","ATPase phospholipid transporting 11B (putative)",0.122192198135814,11.0729620776971,1.39782184443247,0.177201312260599,0.839249177752581,-4.47593759866436
"2071","10814894","Acad9","294973","acyl-CoA dehydrogenase family, member 9",-0.25416955576603,8.3391747254192,-1.44735391276454,0.163010423530952,0.839249177752581,-4.45309571781995
"2073","10815026","Fgf2","54250","fibroblast growth factor 2",0.384881667006477,5.86804011386943,1.36162752228709,0.188183701485968,0.839249177752581,-4.49227122930385
"2085","10815659","Rap2b","170923","RAP2B, member of RAS oncogene family",0.181793211873789,9.94393226927895,1.36736893452399,0.186406377635628,0.839249177752581,-4.48970081614246
"2088","10815857","Schip1","295105","schwannomin interacting protein 1",0.158926872268328,6.35125689976483,1.49220850803045,0.150967671530412,0.839249177752581,-4.43193909449413
"2098","10816153","Tmem154","361972","transmembrane protein 154",0.231966341818401,10.2777150236208,1.24283779177712,0.228041347541014,0.839249177752581,-4.54364900936325
"2101","10816378","Sh2d2a","310688","SH2 domain containing 2A",0.233016229881244,9.82059467921539,1.28007000895932,0.214903932340967,0.839249177752581,-4.52792352257884
"2109","10816540","Mex3a","310631","mex-3 RNA binding family member A",-0.17619459600169,7.66394332190157,-1.21085037760228,0.23981191060701,0.839249177752581,-4.55687442092754
"2117","10816901","Nup210l","365844","nucleoporin 210-like",-0.210703859568992,7.35798156530657,-1.22128759205073,0.235921637248081,0.839249177752581,-4.5525883897237
"2134","10817711","Notch2","29492","notch receptor 2",0.201123775284703,10.6584936353789,1.23236878192467,0.231844051524299,0.839249177752581,-4.54800677407889
"2142","10817987","LOC102551064","102551064","glutamic acid-rich protein-like",0.152054438054345,6.46066557285656,1.24586442506724,0.226950915816397,0.839249177752581,-4.54238389217381
"2165","10818801","Dnttip2","100910753","deoxynucleotidyltransferase, terminal, interacting protein 2",-0.163817366331443,10.2577557647007,-1.40687793977284,0.174535185691199,0.839249177752581,-4.47180310451656
"2175","10819136","Cxxc4","83824","CXXC finger protein 4",-0.299419465496499,8.194330894931,-1.32188020929197,0.20085862669498,0.839249177752581,-4.50984955107921
"2182","10819442","Tspan5","362048","tetraspanin 5",-0.135552058327338,8.42464144843447,-1.29222579788691,0.210744011204225,0.839249177752581,-4.52271349955249
"2184","10819500","LOC685067","685067","similar to guanylate binding protein family, member 6",-0.239240397153107,9.95428162844907,-1.33264375016236,0.197361810584886,0.839249177752581,-4.50512700898246
"2209","10820824","Ptcd2","310025","pentatricopeptide repeat domain 2",0.238782891788688,6.68318179233546,1.23001986813768,0.232703869343807,0.839249177752581,-4.54898062068928
"2211","10820953","Ocln","83497","occludin",-0.167473618308045,7.70471704491815,-1.31702751326356,0.202450961844746,0.839249177752581,-4.51196944601488
"2212","10820965","Marveld2","365657","MARVEL domain containing 2",-0.168160466234503,5.55677906237744,-1.38005194880618,0.182527462552366,0.839249177752581,-4.4839950857114
"2214","10821149","Ppwd1","294711","peptidylprolyl isomerase domain and WD repeat containing 1",-0.206624389909978,8.40722459585385,-1.38785676679969,0.180172614910604,0.839249177752581,-4.48046516411736
"2226","10821851","Il7r","294797","interleukin 7 receptor",-0.202095727831777,11.6779592383298,-1.34562736826885,0.193207674570297,0.839249177752581,-4.49939304552874
"2234","10822386","Pkia","114906","cAMP-dependent protein kinase inhibitor alpha",-0.336765157228065,8.26904499462295,-1.33938283240707,0.195196934872591,0.839249177752581,-4.50215590127354
"2237","10822463","Hps3","310288","HPS3, biogenesis of lysosomal organelles complex 2 subunit 1",-0.171767680917741,9.37985682370924,-1.39622194769159,0.177675696163704,0.839249177752581,-4.47666605258104
"2240","10822583","Fndc3b","294925","fibronectin type III domain containing 3B",0.314009990148184,9.23207279479711,1.27038614861287,0.218263215737776,0.839249177752581,-4.53204750037921
"2269","10823970","Tlr2","310553","toll-like receptor 2",0.254971467398766,11.1361611727857,1.34001409305345,0.194995109683771,0.839249177752581,-4.50187703074435
"2271","10824149","Lrrc71","310689","leucine rich repeat containing 71",0.1558900378669,6.23570373453404,1.21942543293212,0.236612183981065,0.839249177752581,-4.55335517423339
"2282","10824349","Syt11","60568","synaptotagmin 11",-0.442396916205851,9.21312329501698,-1.50926595039308,0.146583422158527,0.839249177752581,-4.42377933691176
"2284","10824452","Adam15","57025","ADAM metallopeptidase domain 15",0.293032796384009,7.73777335799342,1.35007575069312,0.19180038383621,0.839249177752581,-4.49741917121748
"2294","10825042","Tars2","310672","threonyl-tRNA synthetase 2, mitochondrial",-0.229628755805484,8.72010970531552,-1.29696550261982,0.209139065616895,0.839249177752581,-4.52067204278017
"2302","10825244","Chd1l","310707","chromodomain helicase DNA binding protein 1-like",-0.148647639793785,7.86129426383522,-1.44278110367616,0.164280764738284,0.839249177752581,-4.45522768935463
"2317","10826082","Gpsm2","362021","G-protein signaling modulator 2",0.182644806461867,6.03508348008567,1.4330904499055,0.166999345296954,0.839249177752581,-4.45973028343863
"2337","10827349","Ifi44","310969","interferon-induced protein 44",0.16243881336989,9.22957341132929,1.27217263765089,0.217640457974019,0.839249177752581,-4.53128848465736
"2348","10827701","Ppp1r11","294207","protein phosphatase 1, regulatory (inhibitor) subunit 11",0.201701415207182,9.63132753591452,1.39711268007747,0.177411460677902,0.839249177752581,-4.47626056354087
"2354","10828026","Lst1","64569","leukocyte specific transcript 1",0.346821365944582,8.90283063259945,1.27479832449533,0.216727655056859,0.839249177752581,-4.53017146013711
"2368","10828832","Rab44","309649","RAB44, member RAS oncogene family",0.151649390753217,6.79554075920324,1.27122337344942,0.217971193763563,0.839249177752581,-4.53169189376669
"2369","10828841","LOC100910615","100910615","allatostatin-A receptor-like",-0.209788147543518,6.72158611854445,-1.24999698185517,0.225468502886153,0.839249177752581,-4.54065270219718
"2371","10828863","Fgd2","309653","FYVE, RhoGEF and PH domain containing 2",-0.241915034135934,9.51592772372824,-1.39937091675069,0.176742964930757,0.839249177752581,-4.47523172183761
"2386","10830177","Asf1a","294408","anti-silencing function 1A histone chaperone",-0.137277247793385,9.88553131052048,-1.41253094976126,0.172887311686742,0.839249177752581,-4.46921270842731
"2390","10830261","Calhm6","294430","calcium homeostasis modulator family member 6",-0.217271154386777,9.89218827126671,-1.360739178372,0.188459895818832,0.839249177752581,-4.492668239781
"2402","10830769","Olr1679","405193","olfactory receptor 1679",-0.166810802686322,4.42090832806621,-1.3225010406064,0.200655621273844,0.839249177752581,-4.50957792615737
"2412","10831090","Clic1","406864","chloride intracellular channel 1",0.262071537975215,10.1029637063717,1.27224057837951,0.21761680143434,0.839249177752581,-4.53125960313076
"2417","10831543","Btnl2","309620","butyrophilin-like 2",-0.18987662600555,7.04170426686818,-1.46987951321517,0.15686853858955,0.839249177752581,-4.44252603324534
"2423","10831747","Wdr46","309628","WD repeat domain 46",-0.212243642760187,10.5925314561103,-1.3032758310299,0.207017069151686,0.839249177752581,-4.51794543549181
"2441","10832937","Cdh23","114102","cadherin-related 23",0.142141875070542,6.48410067246979,1.23649640263378,0.230339016318211,0.839249177752581,-4.54629202013896
"2446","10833180","Srgn","56782","serglycin",0.144030100606626,12.9360525169006,1.46203725843607,0.158985097256522,0.839249177752581,-4.44621854495862
"2450","10833375","Fam184a","361853","family with sequence similarity 184, member A",0.180590674587963,6.88521878365447,1.28584961886617,0.212918180332521,0.839249177752581,-4.52545097012369
"2509","10836923","Map3k20","311743","mitogen-activated protein kinase kinase kinase 20",0.218806629890953,8.71343875544709,1.26299971084385,0.220852692191767,0.839249177752581,-4.53517715381649
"2519","10837342","Ube2l6","295704","ubiquitin-conjugating enzyme E2L 6",0.203807349316346,6.04471900690779,1.27976395258025,0.215009485563841,0.839249177752581,-4.52805422156521
"2524","10837516","Olr559","404870","olfactory receptor 559",-0.133041097478262,5.16211014645257,-1.21724998457817,0.237420852133838,0.839249177752581,-4.55424981385088
"2527","10837794","Spi1","366126","Spi-1 proto-oncogene",0.24974288875404,10.54145377643,1.30889911212349,0.205140293408133,0.839249177752581,-4.51550738845169
"2536","10838192","Lmo2","362176","LIM domain only 2",0.195235067074167,9.807613456779,1.42309961891099,0.169840059306935,0.839249177752581,-4.46435021806238
"2546","10838670","Pak6","296078","p21 (RAC1) activated kinase 6",-0.290869105602125,8.37124457722467,-1.44994403045921,0.1622944192959,0.839249177752581,-4.45188606648583
"2558","10839075","Tmem62","311350","transmembrane protein 62",0.183205846964819,9.91490780644122,1.47030613292246,0.156754058965292,0.839249177752581,-4.44232477366652
"2582","10840262","Btbd3","311462","BTB domain containing 3",-0.18372852381242,6.08841309813964,-1.21989529703922,0.236437798978504,0.839249177752581,-4.55316178296438
"2585","10840368","Kat14","362224","lysine acetyltransferase 14",-0.189616889345233,6.9852653906624,-1.29982887569525,0.20817409885669,0.839249177752581,-4.51943604194154
"2587","10840415","Smim26","296207","small integral membrane protein 26",-0.162434278316846,6.63759838242276,-1.23704973239574,0.230137826966429,0.839249177752581,-4.54606181290098
"2589","10840431","Slc24a3","85267","solute carrier family 24 member 3",-0.274007885793315,8.47821849982486,-1.225409605911,0.234398517894259,0.839249177752581,-4.55088784099557
"2594","10840673","Cst7","296257","cystatin F",0.286429115817153,10.0734899808148,1.31359972539142,0.203581681974473,0.839249177752581,-4.51346339412176
"2597","10840890","Id1","25261","inhibitor of DNA binding 1, HLH protein",0.557220125790787,8.99107974419639,1.38241800771812,0.181811004630145,0.839249177752581,-4.48292648084675
"2613","10842283","Cd40","171369","CD40 molecule",-0.304414652721677,10.2807671860083,-1.3337276160987,0.197012358029893,0.839249177752581,-4.50464989883543
"2616","10842465","Snai1","116490","snail family transcriptional repressor 1",0.140995185776237,7.48364095054138,1.35454417093522,0.190394923758433,0.839249177752581,-4.49543163530018
"2623","10842551","Tfap2c","362280","transcription factor AP-2 gamma",0.186056299488589,5.31153578128407,1.47579269912694,0.155287847163982,0.839249177752581,-4.43973292272701
"2630","10842964","Ppdpf","296470","pancreatic progenitor cell differentiation and proliferation factor",-0.166153552396921,10.806032643526,-1.30272654701919,0.207201109084907,0.839249177752581,-4.51818316577587
"2638","10843333","Nelfb","311796","negative elongation factor complex member B",-0.102451336591605,9.26474451112342,-1.27536626243358,0.216530605143558,0.839249177752581,-4.52992961806522
"2645","10843918","Slc2a6","296600","solute carrier family 2 member 6",0.342631032523705,10.2820815901744,1.41375147881099,0.172533168736307,0.839249177752581,-4.46865246141992
"2650","10844331","Lcn2","170496","lipocalin 2",0.71022560627814,9.3691897810425,1.24662462035528,0.226677662485614,0.839249177752581,-4.54206576419104
"2660","10844827","Dennd1a","311913","DENN domain containing 1A",-0.161319498420085,8.5245877092718,-1.49448398096483,0.150376670673813,0.839249177752581,-4.43085417066345
"2671","10845647","Dpp4","25253","dipeptidylpeptidase 4",-0.279257942195727,8.04812568316412,-1.53778280004877,0.139487960289861,0.839249177752581,-4.41000058267401
"2681","10846293","Ttc30b","499814","tetratricopeptide repeat domain 30B",-0.278446034336151,5.2501134808273,-1.33043267059464,0.198076203282213,0.839249177752581,-4.50609942728011
"2682","10846299","Ttc30a","100362431","tetratricopeptide repeat domain 30A",-0.20264818786934,5.75284332005555,-1.29878593943774,0.208525169596002,0.839249177752581,-4.51988647044995
"2684","10846340","Fkbp7","295672","FKBP prolyl isomerase 7",-0.267472212602238,7.48553102135065,-1.23532314199138,0.230766055598174,0.839249177752581,-4.54677988130213
"2686","10846710","Nckap1","58823","NCK-associated protein 1",-0.266082637446363,10.7239912097228,-1.32762020191164,0.198987838462681,0.839249177752581,-4.50733461703375
"2688","10846781","Tfpi","29436","tissue factor pathway inhibitor",0.163120707290608,5.77130143975625,1.28810278231377,0.212147909044814,0.839249177752581,-4.52448478531438
"2689","10847042","Olr542","366105","olfactory receptor 542",-0.199517521500495,5.09312952678942,-1.23845745512032,0.229626587943439,0.839249177752581,-4.54547578728205
"2691","10847246","Olr736","366118","olfactory receptor 736",-0.201015392913043,4.48070016874749,-1.45716020583363,0.160313046923244,0.839249177752581,-4.44850807717252
"2693","10847375","RGD1309540","295930","similar to hypothetical protein MGC40841; similar to hypothetical protein MGC4707",-0.19561538180036,7.75498737274401,-1.37710089390807,0.183424211864337,0.839249177752581,-4.48532605930106
"2702","10847924","Tcp11l1","499846","t-complex 11 like 1",0.338326471520779,7.88710412604564,1.45074228918679,0.162074265901553,0.839249177752581,-4.45151295863107
"2717","10849279","Slc28a2","60423","solute carrier family 28 member 2",0.231121032508385,10.1731111550244,1.49990629498619,0.148975990960896,0.839249177752581,-4.42826439328748
"2718","10849290","Gatm","81660","glycine amidinotransferase",0.459468142270002,8.10680221511477,1.53556813029505,0.140028647213591,0.839249177752581,-4.41107673943289
"2719","10849327","Fbn1","83727","fibrillin 1",0.125619992538176,5.90046952670145,1.34114597132769,0.194633640129088,0.839249177752581,-4.50137676292394
"2720","10849488","Atp8b4","311396","ATPase phospholipid transporting 8B4 (putative)",0.238158269278671,9.55446978651104,1.38549892261724,0.180881446681471,0.839249177752581,-4.4815330569365
"2725","10849700","Mal","25263","mal, T-cell differentiation protein",0.403509218835762,9.62828522050702,1.35554274346284,0.190081957840797,0.839249177752581,-4.49498682208706
"2747","10850494","Ralgapa2","296211","Ral GTPase activating protein catalytic alpha subunit 2",0.321167620380331,10.8272603087859,1.39195867736101,0.178944757161997,0.839249177752581,-4.4786042802154
"2755","10850812","Defb24","641632","defensin beta 24",0.234305215114542,5.73073457408782,1.32525577317973,0.199756793075729,0.839249177752581,-4.50837154620541
"2769","10851391","Mafb","54264","MAF bZIP transcription factor B",0.285638539273645,9.00310226549748,1.29343583236655,0.210333365046601,0.839249177752581,-4.52219285255535
"2785","10851964","Tmem189","362278","transmembrane protein 189",0.19904381765852,11.0723614652247,1.43577007227905,0.166244002783946,0.839249177752581,-4.45848735100481
"2795","10852953","Fam126a","499975","family with sequence similarity 126, member A",-0.20076909455026,10.335547655706,-1.37944481878255,0.182711667713387,0.839249177752581,-4.48426907804101
"2801","10853347","Abcb4","24891","ATP binding cassette subfamily B member 4",0.198782892026304,6.68344082523405,1.27776091762061,0.215701287166331,0.839249177752581,-4.52890902035588
"2808","10853696","Mios","362324","meiosis regulator for oocyte development",-0.218245354635341,7.35035745251447,-1.43579769561843,0.166236230609158,0.839249177752581,-4.45847452962143
"2815","10854047","Fscn3","296947","fascin actin-bundling protein 3",0.181255632453273,6.93913596520624,1.24811423173238,0.226142950917782,0.839249177752581,-4.54144195821877
"2817","10854084","Mir129-1","100314157","microRNA 129-1",0.186846765477152,6.49400915980817,1.4108554975305,0.173374403976333,0.839249177752581,-4.46998121937706
"2821","10854199","Tspan33","500065","tetraspanin 33",-0.245413712207917,8.97549873600271,-1.45392556962835,0.161198750556248,0.839249177752581,-4.45002368044391
"2822","10854221","Ahcyl2","312192","adenosylhomocysteinase-like 2",-0.148246544592263,9.86596335268168,-1.24214797740285,0.228290433516938,0.839249177752581,-4.54393701818509
"2836","10855363","Lrrc61","500111","leucine rich repeat containing 61",-0.149437879139093,6.70604692642897,-1.32203578523353,0.200807739852223,0.839249177752581,-4.50978149263159
"2838","10855377","Gimap8","500112","GTPase, IMAP family member 8",-0.21131650066266,9.95146118149703,-1.25815201555345,0.222564983465501,0.839249177752581,-4.53722360041463
"2849","10855664","Mturn","297109","maturin, neural progenitor differentiation regulator homolog",-0.188750584360969,9.94933581097162,-1.36333715809617,0.187653063252372,0.839249177752581,-4.49150664736898
"2853","10855850","Pigy","502782","phosphatidylinositol glycan anchor biosynthesis, class Y",-0.148136403854568,8.30332683092368,-1.38270938122585,0.18172293012273,0.839249177752581,-4.48279479456704
"2882","10857984","Pparg","25664","peroxisome proliferator-activated receptor gamma",0.365589395974752,8.81329480401148,1.3235946571355,0.200298411460468,0.839249177752581,-4.5090992202842
"2894","10858566","Clec4a2","297584","C-type lectin domain family 4, member A2",0.397073554379329,7.7363464785088,1.36401777381347,0.18744214377758,0.839249177752581,-4.49120206999614
"2897","10858776","Lpar5","500317","lysophosphatidic acid receptor 5",0.175868759293581,7.47721844414807,1.32788892628307,0.198900591817689,0.839249177752581,-4.50721668082523
"2911","10859136","Tmem52b","689963","transmembrane protein 52B",0.232177541095725,7.52861790356617,1.48086829875418,0.153941442716396,0.839249177752581,-4.43732937808102
"2933","10859880","Insig1","64194","insulin induced gene 1",0.224673650845032,10.8503454784178,1.23677408033998,0.230238036587566,0.839249177752581,-4.54617650504211
"2938","10860327","Sema3c","296787","semaphorin 3C",0.25274402231794,5.57039966852409,1.27403103397771,0.216994091915156,0.839249177752581,-4.53049806226217
"2943","10860801","Samd9","500011","sterile alpha motif domain containing 9",0.330083988118338,9.06660573416673,1.46574417041035,0.15798175487964,0.839249177752581,-4.44447483338736
"2946","10860878","Pon3","312086","paraoxonase 3",0.345553721901571,6.79059552397247,1.24957700126782,0.225618816485136,0.839249177752581,-4.54082883846094
"2952","10861005","Ica1","81024","islet cell autoantigen 1",-0.19133314510045,5.66511306303115,-1.30015401826712,0.208064744357287,0.839249177752581,-4.51929556257547
"2965","10861658","LOC103692111","103692111","uncharacterized LOC103692111",0.255105207753569,10.9174783960006,1.27506650026674,0.216634592380911,0.839249177752581,-4.53005727437409
"2967","10861722","Slc35b4","296969","solute carrier family 35 member B4",-0.196916378862383,9.1373845038571,-1.49043754578374,0.151428952751936,0.839249177752581,-4.43278270307401
"2968","10861745","Cyren","500077","cell cycle regulator of NHEJ",-0.258799395640683,7.96628522133264,-1.454461467904,0.161051737674971,0.839249177752581,-4.4497727428874
"2977","10862131","Clec5a","679787","C-type lectin domain containing 5A",0.730621408638411,9.5476459219559,1.48550336167563,0.152720243962602,0.839249177752581,-4.4351295708614
"2984","10862410","Gimap6","297076","GTPase, IMAP family member 6",-0.153216416475479,10.5441250894479,-1.4205585404588,0.170568747117431,0.839249177752581,-4.46552165238461
"2995","10862820","Snca","29219","synuclein alpha",0.337596795924575,6.36625065895546,1.44584794862536,0.163427903308877,0.839249177752581,-4.45379835529737
"3001","10863023","Igkv28","116471","immunoglobulin kappa chain variable 28 (V28)",-0.340272245544002,10.4459707377829,-1.30961072194183,0.204903743341119,0.839249177752581,-4.51519830451654
"3003","10863053","RGD1563231","502832","similar to immunoglobulin kappa-chain VK-1",-0.197174006420223,8.68983175677315,-1.22168852814618,0.235773158300284,0.839249177752581,-4.55242317703296
"3019","10864048","Nup210","58958","nucleoporin 210",-0.185715998996418,9.26824945176305,-1.38654797248305,0.180565799556829,0.839249177752581,-4.48105809110125
"3025","10864433","Prok2","192206","prokineticin 2",0.712325403824744,9.32429105810531,1.23455914460145,0.231044457633474,0.839249177752581,-4.54709737249134
"3037","10865212","Atp6v1e1","297566","ATPase H+ transporting V1 subunit E1",0.189209644370996,9.66609150289077,1.53522019264238,0.140113749619985,0.839249177752581,-4.41124571769924
"3040","10865369","C3ar1","84007","complement C3a receptor 1",0.206516045741415,11.9873910608144,1.38146576534309,0.182099079715978,0.839249177752581,-4.48335670835841
"3041","10865381","Clec4e","450223","C-type lectin domain family 4, member E",0.297213948079841,12.0417478636049,1.50614825517686,0.147376853501262,0.839249177752581,-4.42527537388068
"3043","10865463","Ptpn6","116689","protein tyrosine phosphatase, non-receptor type 6",0.176317959863489,9.9094601434574,1.27507004484662,0.216633362543573,0.839249177752581,-4.53005576501652
"3046","10865672","Cd27","500318","CD27 molecule",0.297120288847596,10.8826007340383,1.31872306930951,0.201893471869598,0.839249177752581,-4.5112293992417
"3070","10866186","Ly49i3","494208","immunoreceptor Ly49i3",0.134904875285328,4.49264706233642,1.24696604144385,0.226555020273432,0.839249177752581,-4.54192283730742
"3079","10866517","Erp27","297698","endoplasmic reticulum protein 27",0.108557414986971,7.64107104071945,1.20863219620525,0.240644925520453,0.839249177752581,-4.55778163079876
"3109","10868627","Glipr2","679819","GLI pathogenesis-related 2",0.413862618373669,10.912217117672,1.30314452430406,0.207061052424823,0.839249177752581,-4.51800227187315
"3118","10869010","Zfp189","313219","zinc finger protein 189",-0.134577845366882,10.1760173739324,-1.24873489401096,0.225920443434142,0.839249177752581,-4.54118187472584
"3130","10869549","Mir3084c","104795675","microRNA 3084c",-0.209433143477998,8.98596654725056,-1.23228816907399,0.231873519561389,0.839249177752581,-4.54804021944351
"3134","10869886","Mtap","298227","methylthioadenosine phosphorylase",0.138713568387506,7.54339796981709,1.22614024940633,0.234129321688092,0.839249177752581,-4.55058594974799
"3139","10870146","Alg6","362547","ALG6, alpha-1,3-glucosyltransferase",-0.265567440503128,8.64180499782987,-1.26304618275044,0.220836326751284,0.839249177752581,-4.53515750683492
"3144","10870481","Plpp3","192270","phospholipid phosphatase 3",-0.218055992778277,7.4424916994122,-1.4116637216132,0.173139297299254,0.839249177752581,-4.46961057633822
"3147","10870739","Czib","298384","CXXC motif containing zinc binding protein",0.179936672183105,8.62727314554072,1.23698527956593,0.230161254944969,0.839249177752581,-4.54608863192178
"3155","10871133","Mknk1","500526","MAPK interacting serine/threonine kinase 1",0.211171146871814,10.4758248499332,1.51469374908828,0.145210466744681,0.839249177752581,-4.42116988083271
"3161","10871616","Hivep3","313557","human immunodeficiency virus type I enhancer binding protein 3",0.387864777245065,8.4798629673959,1.44723578004841,0.163043140730686,0.839249177752581,-4.45315085323995
"3167","10871806","Fhl3","313582","four and a half LIM domains 3",0.218344348134938,9.56385677534142,1.45116783032472,0.161957004065739,0.839249177752581,-4.45131400196923
"3187","10872935","Cnr2","57302","cannabinoid receptor 2",-0.140341791034061,10.0015076584364,-1.42924396495089,0.168088450041686,0.839249177752581,-4.46151163457099
"3192","10873203","Ece1","94204","endothelin converting enzyme 1",0.157542008016527,8.98976982629722,1.23011698473674,0.232668271772346,0.839249177752581,-4.54894038507341
"3230","10875375","Ca8","297814","carbonic anhydrase 8",0.31411896292053,5.85263457129082,1.32710869841655,0.199153991185449,0.839249177752581,-4.50755905419906
"3231","10875387","Asph","312981","aspartate-beta-hydroxylase",0.231045217045757,8.03338644197796,1.47999393661014,0.15417270268416,0.839249177752581,-4.43774383004069
"3250","10876557","Tstd2","362514","thiosulfate sulfurtransferase like domain containing 2",-0.186927558400992,8.21525865742524,-1.3638101850537,0.187506454571081,0.839249177752581,-4.49129497816827
